Publisher Code,Journal Title,Print ISSN,Electronic ISSN,Publisher,Url,Total Number of articles,First Year in the Licence,First Volume in the Licence,Last Year in the Licence,Last Volume in the Licence
10936,Journal of Psycholinguistic Research,0090-6905,1573-6555,Springer,http://link.springer.com/journal/10936,,1971,,2011,
10940,Journal of Quantitative Criminology,0748-4518,1573-7799,Springer,http://link.springer.com/journal/10940,,1985,,2011,
10942,Journal of Rational-Emotive & Cognitive-Behavior Therapy,0894-9085,1573-6563,Springer,http://link.springer.com/journal/10942,,1983,,2011,
10943,Journal of Religion and Health,0022-4197,1573-6571,Springer,http://link.springer.com/journal/10943,,1961,,2011,
10946,Journal of Russian Laser Research,1071-2836,1573-8760,Springer,http://link.springer.com/journal/10946,,1980,,2011,
10947,Journal of Structural Chemistry,0022-4766,1573-8779,Springer,http://link.springer.com/journal/10947,,1960,,2011,
10948,Journal of Superconductivity and Novel Magnetism (= Journal of Superconductivity),1557-1939,1557-1947,Springer,http://link.springer.com/journal/10948,,1988,,2011,
10950,Journal of Seismology,1383-4649,1573-157X,Springer,http://link.springer.com/journal/10950,,2005,,2011,
10951,Journal of Scheduling,1094-6136,1099-1425,Springer,http://link.springer.com/journal/10951,,2005,,2011,
10952,Journal Systems Integration,0925-4676,1573-8787,Springer,http://link.springer.com/journal/10952,,1991,,1996,
10953,Journal of Solution Chemistry,0095-9782,1572-8927,Springer,http://link.springer.com/journal/10953,,1972,,2011,
10955,Journal of Statistical Physics,0022-4715,1572-9613,Springer,http://link.springer.com/journal/10955,,1969,,2011,
10956,Journal of Science Education and Technology,1059-0145,1573-1839,Springer,http://link.springer.com/journal/10956,,1992,,2011,
10957,Journal of Optimization Theory and Applications,0022-3239,1573-2878,Springer,http://link.springer.com/journal/10957,,1967,,2011,
10958,Journal of Mathematical Sciences,1072-3374,1573-8795,Springer,http://link.springer.com/journal/10958,,1973,,2011,
10959,Journal of Theoretical Probability,0894-9840,1572-9230,Springer,http://link.springer.com/journal/10959,,1988,,2011,
10961,The Journal of Technology Transfer,0892-9912,1573-7047,Springer,http://link.springer.com/journal/10961,,1977,,2011,
10963,Journal of World Prehistory,0892-7537,1573-7802,Springer,http://link.springer.com/journal/10963,,1987,,2011,
10964,Journal of Youth and Adolescence,0047-2891,1573-6601,Springer,http://link.springer.com/journal/10964,,1972,,2011,
10965,Journal of Polymer Research,1022-9760,1572-8935,Springer,http://link.springer.com/journal/10965,,1994,,2011,
10967,Journal of Radioanalytical and Nuclear Chemistry,0236-5731,1588-2780,Springer,http://link.springer.com/journal/10967,,1968,,2011,
10969,Journal of Structural and Functional Genomics,1345-711X,1570-0267,Springer,http://link.springer.com/journal/10969,,2005,,2011,
10971,Journal of Sol-Gel Science and Technology,0928-0707,1573-4846,Springer,http://link.springer.com/journal/10971,,1993,,2011,
10972,Journal of Science Teacher Education,1046-560X,1573-1847,Springer,http://link.springer.com/journal/10972,,1990,,2011,
10973,Journal of Thermal Analysis and Calorimetry,1388-6150,1572-8943,Springer,http://link.springer.com/journal/10973,,1969,,2011,
10974,Journal of Muscle Research and Cell Motility,0142-4319,1573-2657,Springer,http://link.springer.com/journal/10974,,1980,,2011,
10975,Kinetics and Catalysis,0023-1584,1608-3210,Springer,http://link.springer.com/journal/10975,,2005,,2011,
10978,Law and Critique,0957-8536,1572-8617,Springer,http://link.springer.com/journal/10978,,1990,,2011,
10980,Landscape Ecology,0921-2973,1572-9761,Springer,http://link.springer.com/journal/10980,,1987,,2011,
10982,Law and Philosophy,0167-5249,1573-0522,Springer,http://link.springer.com/journal/10982,,1982,,2011,
10984,Learning Environments Research,1387-1579,1573-1855,Springer,http://link.springer.com/journal/10984,,2005,,2011,
10985,Lifetime Data Analysis,1380-7870,1572-9249,Springer,http://link.springer.com/journal/10985,,1995,,2011,
10986,Lithuanian Mathematical Journal,0363-1672,1573-8825,Springer,http://link.springer.com/journal/10986,,1973,,2011,
10988,Linguistics and Philosophy,0165-0157,1573-0549,Springer,http://link.springer.com/journal/10988,,1977,,2011,
10989,International Journal of Peptide Research and Therapeutics,1573-3149,1573-3904,Springer,http://link.springer.com/journal/10989,,1994,,2011,
10991,Liverpool Law Review,0144-932X,1572-8625,Springer,http://link.springer.com/journal/10991,,1979,,2011,
10992,Journal of Philosophical Logic,0022-3611,1573-0433,Springer,http://link.springer.com/journal/10992,,1972,,2011,
10993,Language Policy,1568-4555,1573-1863,Springer,http://link.springer.com/journal/10993,,2005,,2011,
10994,Machine Learning,0885-6125,1573-0565,Springer,http://link.springer.com/journal/10994,,1986,,2011,
10995,Maternal and Child Health Journal,1092-7875,1573-6628,Springer,http://link.springer.com/journal/10995,,2005,,2011,
10997,Journal of Management & Governance,1385-3457,1572-963X,Springer,http://link.springer.com/journal/10997,,2005,,2011,
10998,Periodica Mathematica Hungarica,0031-5303,1588-2829,Springer,http://link.springer.com/journal/10998,,1971,,2011,
10999,International Journal of Mechanics and Materials in Design,1569-1713,1573-8841,Springer,http://link.springer.com/journal/10999,,2005,,2011,
11001,Marine Geophysical Research,0025-3235,1573-0581,Springer,http://link.springer.com/journal/11001,,1970,,2011,
11002,Marketing Letters,0923-0645,1573-059X,Springer,http://link.springer.com/journal/11002,,1989,,2011,
11003,Materials Science,1068-820X,1573-885X,Springer,http://link.springer.com/journal/11003,,1966,,2011,
11004,Mathematical Geosciences,1874-8961,1874-8953,Springer,http://link.springer.com/journal/11004,,1969,,2011,
11005,Letters in Mathematical Physics,0377-9017,1573-0530,Springer,http://link.springer.com/journal/11005,,1975,,2011,
11006,Mathematical Notes,0001-4346,1573-8876,Springer,http://link.springer.com/journal/11006,,1967,,2011,
11007,Continental Philosophy Review,1387-2842,1573-1103,Springer,http://link.springer.com/journal/11007,,1968,,2011,
11009,Methodology and Computing in Applied Probability,1387-5841,1573-7713,Springer,http://link.springer.com/journal/11009,,2005,,2011,
11010,Molecular and Cellular Biochemistry,0300-8177,1573-4919,Springer,http://link.springer.com/journal/11010,,1973,,2011,
11011,Metabolic Brain Disease,0885-7490,1573-7365,Springer,http://link.springer.com/journal/11011,,1986,,2011,
11012,Meccanica,0025-6455,1572-9648,Springer,http://link.springer.com/journal/11012,,1966,,2011,
11013,"Culture, Medicine, and Psychiatry",0165-005X,1573-076X,Springer,http://link.springer.com/journal/11013,,1977,,2011,
11015,Metallurgist,0026-0894,1573-8892,Springer,http://link.springer.com/journal/11015,,1957,,2011,
11016,Metascience,0815-0796,1467-9981,Springer,http://link.springer.com/journal/11016,,1996,,2011,
11017,Theoretical Medicine and Bioethics,1386-7415,1573-1200,Springer,http://link.springer.com/journal/11017,,1980,,2011,
11018,Measurement Techniques,0543-1972,1573-8906,Springer,http://link.springer.com/journal/11018,,1958,,2011,
11019,"Medicine, Health Care and Philosophy",1386-7423,1572-8633,Springer,http://link.springer.com/journal/11019,,2005,,2011,
11021,Microbiology,0026-2617,1608-3237,Springer,http://link.springer.com/journal/11021,,2005,,2011,
11022,Methods Cell Science,1381-5741,1573-0603,Springer,http://link.springer.com/journal/11022,,1975,,1996,
11023,Minds and Machines,0924-6495,1572-8641,Springer,http://link.springer.com/journal/11023,,1991,,2011,
11024,Minerva,0026-4695,1573-1871,Springer,http://link.springer.com/journal/11024,,1962,,2011,
11027,Mitigation and Adaptation Strategies for Global Change,1381-2386,1573-1596,Springer,http://link.springer.com/journal/11027,,1996,,2011,
11029,Mechanics of Composite Materials,0191-5665,1573-8922,Springer,http://link.springer.com/journal/11029,,1965,,2011,
11030,Molecular Diversity,1381-1991,1573-501X,Springer,http://link.springer.com/journal/11030,,1995,,2011,
11031,Motivation and Emotion,0146-7239,1573-6644,Springer,http://link.springer.com/journal/11031,,1977,,2011,
11032,Molecular Breeding,1380-3743,1572-9788,Springer,http://link.springer.com/journal/11032,,1995,,2011,
11033,Molecular Biology Reports,0301-4851,1573-4978,Springer,http://link.springer.com/journal/11033,,1973,,2011,
11036,Mobile Networks and Applications,1383-469X,1572-8153,Springer,http://link.springer.com/journal/11036,,1996,,2011,
11037,Molecular Engineering,0925-5125,1572-8951,Springer,http://link.springer.com/journal/11037,,1991,,1996,
11038,"Earth, Moon, and Planets",0167-9295,1573-0794,Springer,http://link.springer.com/journal/11038,,1969,,2011,
11039,MOCT-MOST Economic Policy Transitional Economies,1120-7388,1573-7063,Springer,http://link.springer.com/journal/11039,,1991,,1996,
11041,Metal Science and Heat Treatment,0026-0673,1573-8973,Springer,http://link.springer.com/journal/11041,,1959,,2011,
11042,Multimedia Tools and Applications,1380-7501,1573-7721,Springer,http://link.springer.com/journal/11042,,1995,,2011,
11043,Mechanics of Time-Dependent Materials,1385-2000,1573-2738,Springer,http://link.springer.com/journal/11043,,2005,,2011,
11044,Multibody System Dynamics,1384-5640,1573-272X,Springer,http://link.springer.com/journal/11044,,2005,,2011,
11045,Multidimensional Systems and Signal Processing,0923-6082,1573-0824,Springer,http://link.springer.com/journal/11045,,1990,,2011,
11046,Mycopathologia,0301-486X,1573-0832,Springer,http://link.springer.com/journal/11046,,1938,,2011,
11047,Natural Computing,1567-7818,1572-9796,Springer,http://link.springer.com/journal/11047,,2005,,2011,
11049,Natural Language & Linguistic Theory,0167-806X,1573-0859,Springer,http://link.springer.com/journal/11049,,1983,,2011,
11050,Natural Language Semantics,0925-854X,1572-865X,Springer,http://link.springer.com/journal/11050,,1992,,2011,
11051,Journal of Nanoparticle Research,1388-0764,1572-896X,Springer,http://link.springer.com/journal/11051,,2005,,2011,
11053,Natural Resources Research,1520-7439,1573-8981,Springer,http://link.springer.com/journal/11053,,1992,,2011,
11055,Neuroscience and Behavioral  Physiology,0097-0549,1573-899X,Springer,http://link.springer.com/journal/11055,,1967,,2011,
11056,New Forests,0169-4286,1573-5095,Springer,http://link.springer.com/journal/11056,,1986,,2011,
11059,Neohelicon,0324-4652,1588-2810,Springer,http://link.springer.com/journal/11059,,1973,,2011,
11060,Journal of Neuro-Oncology,0167-594X,1573-7373,Springer,http://link.springer.com/journal/11060,,1983,,2011,
11061,Neophilologus,0028-2677,1572-8668,Springer,http://link.springer.com/journal/11061,,1916,,2011,
11062,Neurophysiology,0090-2977,1573-9007,Springer,http://link.springer.com/journal/11062,,1969,,2011,
11063,Neural Processing Letters,1370-4621,1573-773X,Springer,http://link.springer.com/journal/11063,,1994,,2011,
11064,Neurochemical Research,0364-3190,1573-6903,Springer,http://link.springer.com/journal/11064,,1976,,2011,
11065,Neuropsychology Review,1040-7308,1573-6660,Springer,http://link.springer.com/journal/11065,,1990,,2011,
11066,NETNOMICS: Economic Research and Electronic Networking,1385-9587,1573-7071,Springer,http://link.springer.com/journal/11066,,2005,,2011,
11067,Networks and Spatial Economics,1566-113X,1572-9427,Springer,http://link.springer.com/journal/11067,,2005,,2011,
11068,Brain Cell Biology,1559-7105,1559-7113,Springer,http://link.springer.com/journal/11068,,1972,,1996,
11069,Natural Hazards,0921-030X,1573-0840,Springer,http://link.springer.com/journal/11069,,1988,,2011,
11071,Nonlinear Dynamics,0924-090X,1573-269X,Springer,http://link.springer.com/journal/11071,,1990,,2011,
11075,Numerical Algorithms,1017-1398,1572-9265,Springer,http://link.springer.com/journal/11075,,1991,,2011,
11077,Policy Sciences,0032-2687,1573-0891,Springer,http://link.springer.com/journal/11077,,1970,,2011,
11079,Open Economies Review,0923-7992,1573-708X,Springer,http://link.springer.com/journal/11079,,1990,,2011,
11081,Optimization and Engineering,1389-4420,1573-2924,Springer,http://link.springer.com/journal/11081,,2005,,2011,
11082,Optical and Quantum Electronics,0306-8919,1572-817X,Springer,http://link.springer.com/journal/11082,,1969,,2011,
11083,Order,0167-8094,1572-9273,Springer,http://link.springer.com/journal/11083,,1984,,2011,
11084,Origins of Life and Evolution of Biospheres,0169-6149,1573-0875,Springer,http://link.springer.com/journal/11084,,1968,,2011,
11085,Oxidation of Metals,0030-770X,1573-4889,Springer,http://link.springer.com/journal/11085,,1969,,2011,
11088,Plasmas Polymers,1084-0184,1572-8978,Springer,http://link.springer.com/journal/11088,,1996,,1996,
11089,Pastoral Psychology,0031-2789,1573-6679,Springer,http://link.springer.com/journal/11089,,1950,,2011,
11090,Plasma Chemistry and Plasma Processing,0272-4324,1572-8986,Springer,http://link.springer.com/journal/11090,,1981,,2011,
11092,Educational Assessment Evaluation Accountability,1874-8597,1874-8600,Springer,http://link.springer.com/journal/11092,,1987,,2004,
11094,Pharmaceutical Chemistry Journal,0091-150X,1573-9031,Springer,http://link.springer.com/journal/11094,,1967,,2011,
11095,Pharmaceutical Research,0724-8741,1573-904X,Springer,http://link.springer.com/journal/11095,,1984,,2011,
11096,International Journal Clinical Pharmacy,2210-7703,2210-7711,Springer,http://link.springer.com/journal/11096,,1979,,2004,
11097,Phenomenology and the Cognitive Sciences,1568-7759,1572-8676,Springer,http://link.springer.com/journal/11097,,2005,,2011,
11098,Philosophical Studies,0031-8116,1573-0883,Springer,http://link.springer.com/journal/11098,,1950,,2011,
11099,Photosynthetica,0300-3604,1573-9058,Springer,http://link.springer.com/journal/11099,,2005,,2011,
11101,Phytochemistry Reviews,1568-7767,1572-980X,Springer,http://link.springer.com/journal/11101,,2005,,2011,
11102,Pituitary,1386-341X,1573-7403,Springer,http://link.springer.com/journal/11102,,2005,,2011,
11103,Plant Molecular Biology,0167-4412,1573-5028,Springer,http://link.springer.com/journal/11103,,1981,,2011,
11104,Plant and Soil,0032-079X,1573-5036,Springer,http://link.springer.com/journal/11104,,1948,,2011,
11105,Plant Molecular Biology Reporter,0735-9640,1572-9818,Springer,http://link.springer.com/journal/11105,,1983,,2004,
11106,Powder Metallurgy and Metal Ceramics,1068-1302,1573-9066,Springer,http://link.springer.com/journal/11106,,1962,,2011,
11107,Photonic Network Communications,1387-974X,1572-8188,Springer,http://link.springer.com/journal/11107,,2005,,2011,
11109,Political Behavior,0190-9320,1573-6687,Springer,http://link.springer.com/journal/11109,,1979,,2011,
11110,Physical Oceanography,,0928-5105,Springer,http://link.springer.com/journal/11110,,1987,,1996,
11111,Population and Environment,0199-0039,1573-7810,Springer,http://link.springer.com/journal/11111,,1978,,2011,
11113,Population Research and Policy Review,0167-5923,1573-7829,Springer,http://link.springer.com/journal/11113,,1982,,2011,
11115,Public Organization Review,1566-7170,1573-7098,Springer,http://link.springer.com/journal/11115,,2005,,2011,
11116,Transportation,0049-4488,1572-9435,Springer,http://link.springer.com/journal/11116,,1972,,2011,
11117,Positivity,1385-1292,1572-9281,Springer,http://link.springer.com/journal/11117,,2005,,2011,
11118,Potential Analysis,0926-2601,1572-929X,Springer,http://link.springer.com/journal/11118,,1992,,2011,
11119,Precision Agriculture,1385-2256,1573-1618,Springer,http://link.springer.com/journal/11119,,2005,,2011,
11120,Photosynthesis Research,0166-8595,1573-5079,Springer,http://link.springer.com/journal/11120,,1980,,2011,
11121,Prevention Science,1389-4986,1573-6695,Springer,http://link.springer.com/journal/11121,,2005,,2011,
11123,Journal of Productivity Analysis,0895-562X,1573-0441,Springer,http://link.springer.com/journal/11123,,1989,,2011,
11125,PROSPECTS,0033-1538,1573-9090,Springer,http://link.springer.com/journal/11125,,1970,,2011,
11126,Psychiatric Quarterly,0033-2720,1573-6709,Springer,http://link.springer.com/journal/11126,,1927,,2011,
11127,Public Choice,0048-5829,1573-7101,Springer,http://link.springer.com/journal/11127,,1966,,2011,
11128,Quantum Information Processing,1570-0755,1573-1332,Springer,http://link.springer.com/journal/11128,,2005,,2011,
11129,QME Quantitative Marketing and Economics,1570-7156,1573-711X,Springer,http://link.springer.com/journal/11129,,2005,,2011,
11130,Plant Foods for Human Nutrition,0921-9668,1573-9104,Springer,http://link.springer.com/journal/11130,,1952,,2011,
11133,Qualitative Sociology,0162-0436,1573-7837,Springer,http://link.springer.com/journal/11133,,1978,,2011,
11134,Queueing Systems,0257-0130,1572-9443,Springer,http://link.springer.com/journal/11134,,1986,,2011,
11135,Quality & Quantity,0033-5177,1573-7845,Springer,http://link.springer.com/journal/11135,,1967,,2011,
11136,Quality of Life Research,0962-9343,1573-2649,Springer,http://link.springer.com/journal/11136,,1992,,2011,
11137,Radiochemistry,1066-3622,1608-3288,Springer,http://link.springer.com/journal/11137,,2005,,2011,
11138,The Review of Austrian Economics,0889-3047,1573-7128,Springer,http://link.springer.com/journal/11138,,1987,,2011,
11139,The Ramanujan Journal,1382-4090,1572-9303,Springer,http://link.springer.com/journal/11139,,2005,,2011,
11141,Radiophysics and Quantum Electronics,0033-8443,1573-9120,Springer,http://link.springer.com/journal/11141,,1965,,2011,
11142,Review of Accounting Studies,1380-6653,1573-7136,Springer,http://link.springer.com/journal/11142,,1996,,2011,
11144,"Reaction Kinetics, Mechanisms and Catalysis",1878-5190,1878-5204,Springer,http://link.springer.com/journal/11144,,1974,,2011,
11145,Reading and Writing,0922-4777,1573-0905,Springer,http://link.springer.com/journal/11145,,1989,,2011,
11146,The Journal of Real Estate Finance and Economics,0895-5638,1573-045X,Springer,http://link.springer.com/journal/11146,,1988,,2011,
11147,Review of Derivatives Research,1380-6645,1573-7144,Springer,http://link.springer.com/journal/11147,,1996,,2011,
11148,Refractories and Industrial Ceramics,1083-4877,1573-9139,Springer,http://link.springer.com/journal/11148,,1960,,2011,
11149,Journal of Regulatory Economics,0922-680X,1573-0468,Springer,http://link.springer.com/journal/11149,,1989,,2011,
11150,Review of Economics of the Household,1569-5239,1573-7152,Springer,http://link.springer.com/journal/11150,,2005,,2011,
11151,Review of Industrial Organization,0889-938X,1573-7160,Springer,http://link.springer.com/journal/11151,,1984,,2011,
11153,International Journal for Philosophy of Religion,0020-7047,1572-8684,Springer,http://link.springer.com/journal/11153,,1970,,2011,
11154,Reviews in Endocrine & Metabolic Disorders,1389-9155,1573-2606,Springer,http://link.springer.com/journal/11154,,2005,,2011,
11156,Review of Quantitative Finance and Accounting,0924-865X,1573-7179,Springer,http://link.springer.com/journal/11156,,1991,,2011,
11157,Reviews in Environmental Science and Bio/Technology,1569-1705,1572-9826,Springer,http://link.springer.com/journal/11157,,2005,,2011,
11158,Res Publica,1356-4765,1572-8692,Springer,http://link.springer.com/journal/11158,,1995,,2011,
11159,International Review of Education,0020-8566,1573-0638,Springer,http://link.springer.com/journal/11159,,1955,,2011,
11160,Reviews in Fish Biology and Fisheries,0960-3166,1573-5184,Springer,http://link.springer.com/journal/11160,,1991,,2011,
11162,Research in Higher Education,0361-0365,1573-188X,Springer,http://link.springer.com/journal/11162,,1973,,2011,
11164,Research on Chemical Intermediates,0922-6168,1568-5675,Springer,http://link.springer.com/journal/11164,,1973,,2011,
11165,Research in Science Education,0157-244X,1573-1898,Springer,http://link.springer.com/journal/11165,,1971,,2011,
11166,Journal of Risk and Uncertainty,0895-5646,1573-0476,Springer,http://link.springer.com/journal/11166,,1988,,2011,
11167,Russian Journal of Applied Chemistry,1070-4272,1608-3296,Springer,http://link.springer.com/journal/11167,,2005,,2011,
11172,Russian Chemical Bulletin,1066-5285,1573-9171,Springer,http://link.springer.com/journal/11172,,1952,,2011,
11175,Russian Journal of Electrochemistry,1023-1935,1608-3342,Springer,http://link.springer.com/journal/11175,,2005,,2011,
11176,Russian Journal of General Chemistry,1070-3632,1608-3350,Springer,http://link.springer.com/journal/11176,,2005,,2011,
11178,Russian Journal of Organic Chemistry,1070-4280,1608-3393,Springer,http://link.springer.com/journal/11178,,2005,,2011,
11181,Russian Journal of Nondestructive Testing,1061-8309,1608-3385,Springer,http://link.springer.com/journal/11181,,2005,,2011,
11182,Russian Physics Journal,1064-8887,1573-9228,Springer,http://link.springer.com/journal/11182,,1965,,2011,
11185,Russian Linguistics,0304-3487,1572-8714,Springer,http://link.springer.com/journal/11185,,1974,,2011,
11186,Theory and Society,0304-2421,1573-7853,Springer,http://link.springer.com/journal/11186,,1974,,2011,
11187,Small Business Economics,0921-898X,1573-0913,Springer,http://link.springer.com/journal/11187,,1989,,2011,
11188,Somatic Cell Molecular Genetics,0740-7750,1572-9931,Springer,http://link.springer.com/journal/11188,,1975,,1996,
11191,Science & Education,0926-7220,1573-1901,Springer,http://link.springer.com/journal/11191,,1992,,2011,
11192,Scientometrics,0138-9130,1588-2861,Springer,http://link.springer.com/journal/11192,,1978,,2011,
11195,Sexuality and Disability,0146-1044,1573-6717,Springer,http://link.springer.com/journal/11195,,1978,,2011,
11196,International Journal for the Semiotics of Law - Revue internationale de Sémiotique juridique,0952-8059,1572-8722,Springer,http://link.springer.com/journal/11196,,1988,,2011,
11199,Sex Roles,0360-0025,1573-2762,Springer,http://link.springer.com/journal/11199,,1975,,2011,
11200,Studia Geophysica et Geodaetica,0039-3169,1573-1626,Springer,http://link.springer.com/journal/11200,,1957,,2011,
11202,Siberian Mathematical Journal,0037-4466,1573-9260,Springer,http://link.springer.com/journal/11202,,1966,,2011,
11203,Statistical Inference for Stochastic Processes,1387-0874,1572-9311,Springer,http://link.springer.com/journal/11203,,2005,,2011,
11204,Soil Mechanics and Foundation  Engineering,0038-0741,1573-9279,Springer,http://link.springer.com/journal/11204,,1964,,2011,
11205,Social Indicators Research,0303-8300,1573-0921,Springer,http://link.springer.com/journal/11205,,1974,,2011,
11207,Solar Physics,0038-0938,1573-093X,Springer,http://link.springer.com/journal/11207,,1967,,2011,
11211,Social Justice Research,0885-7466,1573-6725,Springer,http://link.springer.com/journal/11211,,1987,,2011,
11212,Studies in East European Thought,0925-9392,1573-0948,Springer,http://link.springer.com/journal/11212,,1961,,2011,
11213,Systemic Practice and Action Research,1094-429X,1573-9295,Springer,http://link.springer.com/journal/11213,,1988,,2011,
11214,Space Science Reviews,0038-6308,1572-9672,Springer,http://link.springer.com/journal/11214,,1962,,2011,
11217,Studies in Philosophy and Education,0039-3746,1573-191X,Springer,http://link.springer.com/journal/11217,,1960,,2011,
11218,Social Psychology of Education,1381-2890,1573-1928,Springer,http://link.springer.com/journal/11218,,1996,,2011,
11219,Software Quality Journal,0963-9314,1573-1367,Springer,http://link.springer.com/journal/11219,,1992,,2011,
11220,Sensing and Imaging: An International Journal (= Subsurface Sensing Technologies and Applications),1566-0184,1557-2072,Springer,http://link.springer.com/journal/11220,,2005,,2011,
11222,Statistics and Computing,0960-3174,1573-1375,Springer,http://link.springer.com/journal/11222,,1991,,2011,
11223,Strength of Materials,0039-2316,1573-9325,Springer,http://link.springer.com/journal/11223,,1969,,2011,
11224,Structural Chemistry,1040-0400,1572-9001,Springer,http://link.springer.com/journal/11224,,1990,,2011,
11225,Studia Logica,0039-3215,1572-8730,Springer,http://link.springer.com/journal/11225,,1953,,2011,
11227,The Journal of Supercomputing,0920-8542,1573-0484,Springer,http://link.springer.com/journal/11227,,1987,,2011,
11228,Set-Valued and Variational Analysis,0927-6947,1877-0541,Springer,http://link.springer.com/journal/11228,,1993,,2011,
11229,Synthese,0039-7857,1573-0964,Springer,http://link.springer.com/journal/11229,,1936,,2011,
11230,Systematic Parasitology,0165-5752,1573-5192,Springer,http://link.springer.com/journal/11230,,1979,,2011,
11232,Theoretical and Mathematical Physics,0040-5779,1573-9333,Springer,http://link.springer.com/journal/11232,,1969,,2011,
11233,Tertiary Education Management,1358-3883,1573-1936,Springer,http://link.springer.com/journal/11233,,1995,,1996,
11235,Telecommunication Systems,1018-4864,1572-9451,Springer,http://link.springer.com/journal/11235,,1993,,2011,
11236,Theoretical Foundations of Chemical Engineering,0040-5795,1608-3431,Springer,http://link.springer.com/journal/11236,,2005,,2011,
11237,Theoretical and Experimental Chemistry,0040-5760,1573-935X,Springer,http://link.springer.com/journal/11237,,1965,,2011,
11238,Theory and Decision,0040-5833,1573-7187,Springer,http://link.springer.com/journal/11238,,1970,,2011,
11239,Journal of Thrombosis and Thrombolysis,0929-5305,1573-742X,Springer,http://link.springer.com/journal/11239,,1994,,2011,
11240,"Plant Cell, Tissue and Organ Culture (PCTOC)",0167-6857,1573-5044,Springer,http://link.springer.com/journal/11240,,1981,,2011,
11241,Real-Time Systems,0922-6443,1573-1383,Springer,http://link.springer.com/journal/11241,,1989,,2011,
11242,Transport in Porous Media,0169-3913,1573-1634,Springer,http://link.springer.com/journal/11242,,1986,,2011,
11243,Transition Metal Chemistry,0340-4285,1572-901X,Springer,http://link.springer.com/journal/11243,,1975,,2011,
11244,Topics in Catalysis,1022-5528,1572-9028,Springer,http://link.springer.com/journal/11244,,1994,,2011,
11245,Topoi,0167-7411,1572-8749,Springer,http://link.springer.com/journal/11245,,1982,,2011,
11248,Transgenic Research,0962-8819,1573-9368,Springer,http://link.springer.com/journal/11248,,1991,,2011,
11249,Tribology Letters,1023-8883,1573-2711,Springer,http://link.springer.com/journal/11249,,1995,,2011,
11250,Tropical Animal Health and Production,0049-4747,1573-7438,Springer,http://link.springer.com/journal/11250,,1969,,2011,
11251,Instructional Science,0020-4277,1573-1952,Springer,http://link.springer.com/journal/11251,,1972,,2011,
11252,Urban Ecosystems,1083-8155,1573-1642,Springer,http://link.springer.com/journal/11252,,2005,,2011,
11253,Ukrainian Mathematical Journal,0041-5995,1573-9376,Springer,http://link.springer.com/journal/11253,,1967,,2011,
11255,International Urology and Nephrology,0301-1623,1573-2584,Springer,http://link.springer.com/journal/11255,,1969,,2011,
11256,The Urban Review,0042-0972,1573-1960,Springer,http://link.springer.com/journal/11256,,1967,,2011,
11257,User Modeling and User-Adapted Interaction,0924-1868,1573-1391,Springer,http://link.springer.com/journal/11257,,1991,,2011,
11258,Plant Ecology,1385-0237,1573-5052,Springer,http://link.springer.com/journal/11258,,1948,,2011,
11259,Veterinary Research Communications,0165-7380,1573-7446,Springer,http://link.springer.com/journal/11259,,1977,,2011,
11262,Virus Genes,0920-8569,1572-994X,Springer,http://link.springer.com/journal/11262,,1987,,2011,
11263,International Journal of Computer Vision,0920-5691,1573-1405,Springer,http://link.springer.com/journal/11263,,1987,,2011,
11265,Journal of Signal Processing Systems,1939-8018,1939-8115,Springer,http://link.springer.com/journal/11265,,1989,,2011,
11266,VOLUNTAS: International Journal of Voluntary and Nonprofit Organizations,0957-8765,1573-7888,Springer,http://link.springer.com/journal/11266,,1990,,2011,
11268,Water Resources,0097-8078,1608-344X,Springer,http://link.springer.com/journal/11268,,2005,,2011,
11269,Water Resources Management,0920-4741,1573-1650,Springer,http://link.springer.com/journal/11269,,1987,,2011,
11270,"Water, Air, & Soil Pollution",0049-6979,1573-2932,Springer,http://link.springer.com/journal/11270,,1971,,2011,
11273,Wetlands Ecology and Management,0923-4861,1572-9834,Springer,http://link.springer.com/journal/11273,,1989,,2011,
11274,World Journal of Microbiology and Biotechnology,0959-3993,1573-0972,Springer,http://link.springer.com/journal/11274,,1985,,2011,
11276,Wireless Networks,1022-0038,1572-8196,Springer,http://link.springer.com/journal/11276,,1995,,2011,
11277,Wireless Personal Communications,0929-6212,1572-834X,Springer,http://link.springer.com/journal/11277,,1994,,2011,
11280,World Wide Web,1386-145X,1573-1413,Springer,http://link.springer.com/journal/11280,,2005,,2011,
11282,Oral Radiology,0911-6028,1613-9674,Springer,http://link.springer.com/journal/11282,,1985,,2011,
11284,Ecological Research,0912-3814,1440-1703,Springer,http://link.springer.com/journal/11284,,1986,,2011,
11290,Georgian Mathematical Journal,1072-947X,1572-9176,Springer,http://link.springer.com/journal/11290,,1994,,1996,
11292,Journal of Experimental Criminology,1573-3750,1572-8315,Springer,http://link.springer.com/journal/11292,,2005,,2011,
11293,Atlantic Economic Journal,0197-4254,1573-9678,Springer,http://link.springer.com/journal/11293,,1973,,2011,
11294,International Advances in Economic Research,1083-0898,1573-966X,Springer,http://link.springer.com/journal/11294,,1995,,2011,
11295,Tree Genetics & Genomes,1614-2942,1614-2950,Springer,http://link.springer.com/journal/11295,,2005,,2011,
11298,CME,1614-371X,1614-3744,Springer,http://link.springer.com/journal/11298,,2005,,2011,
11299,Mind & Society,1593-7879,1860-1839,Springer,http://link.springer.com/journal/11299,,2005,,2011,
