id (035a which stats with (NATIONALLICENCE)),path to fulltext,end of embargo (YYYY-MM-DD),Institutions,id for SRU (no special characters)
(NATIONALLICENCE)oxford-10.1093/annonc/mdp134,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdp134.pdf,,National Licences: uzh,oxford101093annoncmdp134
(NATIONALLICENCE)oxford-10.1093/annonc/mdp131,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdp131.pdf,,National Licences: unibe,oxford101093annoncmdp131
(NATIONALLICENCE)oxford-10.1093/annonc/mdp119,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/annonc/mdp119.pdf,,National Licences: unige,oxford101093annoncmdp119
(NATIONALLICENCE)oxford-10.1093/ije/dyh400,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dyh400.pdf,,National Licences: unibas,oxford101093ijedyh400
(NATIONALLICENCE)oxford-10.1093/ije/dyu255,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dyu255.pdf,2018-02-01,National Licences: epfl unil,oxford101093ijedyu255
(NATIONALLICENCE)oxford-10.1093/ije/20.1.39,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/20-1-39.pdf,,National Licences: unil,oxford101093ije20139
(NATIONALLICENCE)oxford-10.1093/ije/dyn265,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dyn265.pdf,,National Licences: unibe,oxford101093ijedyn265
(NATIONALLICENCE)oxford-10.1093/ije/dyi110,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dyi110.pdf,,National Licences: unibe,oxford101093ijedyi110
(NATIONALLICENCE)oxford-10.1093/ije/dyr212,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dyr212.pdf,,National Licences: unibe,oxford101093ijedyr212
(NATIONALLICENCE)oxford-10.1093/ije/dyu010,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dyu010.pdf,,National Licences: unibe unine,oxford101093ijedyu010
(NATIONALLICENCE)oxford-10.1093/ije/dyr182,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dyr182.pdf,,National Licences: unige,oxford101093ijedyr182
(NATIONALLICENCE)oxford-10.1093/ije/dys214,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dys214.pdf,,National Licences: unibas,oxford101093ijedys214
(NATIONALLICENCE)oxford-10.1093/jopart/mur035,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jopart/mur035.pdf,,National Licences: unibe unige,oxford101093jopartmur035
(NATIONALLICENCE)oxford-10.1086/315260,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/181-2-522.pdf,,National Licences: uzh,oxford101086315260
(NATIONALLICENCE)oxford-10.1093/infdis/173.5.1294,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/173-5-1294.pdf,,National Licences: unibe unige,oxford101093infdis17351294
(NATIONALLICENCE)oxford-10.1086/382028,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/189-7-1199.pdf,,National Licences: ethz uzh,oxford101086382028
(NATIONALLICENCE)oxford-10.1086/657167,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/202-10-1482.pdf,,National Licences: ethz unige uzh,oxford101086657167
(NATIONALLICENCE)oxford-10.1086/653562,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/202-Supplement_1-S162.pdf,,National Licences: unige,oxford101086653562
(NATIONALLICENCE)oxford-10.1086/314615,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/179-3-705.pdf,,National Licences: unibas unige unisg,oxford101086314615
(NATIONALLICENCE)oxford-10.1093/rheumatology/keu222,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/keu222.pdf,2017-11-01,National Licences: unige,oxford101093rheumatologykeu222
(NATIONALLICENCE)oxford-10.1093/rheumatology/kes315,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/kes315.pdf,,National Licences: unibas,oxford101093rheumatologykes315
(NATIONALLICENCE)oxford-10.1093/rheumatology/ken276,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/ken276.pdf,,National Licences: uzh,oxford101093rheumatologyken276
(NATIONALLICENCE)oxford-10.1093/rheumatology/26.2.155,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/26-2-155.pdf,,National Licences: unil,oxford101093rheumatology262155
(NATIONALLICENCE)oxford-10.1093/rheumatology/ken168,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/ken168.pdf,,National Licences: unibe,oxford101093rheumatologyken168
(NATIONALLICENCE)oxford-10.1093/rheumatology/35.11.1091,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/35-11-1091.pdf,,National Licences: unibe unige,oxford101093rheumatology35111091
(NATIONALLICENCE)oxford-10.1093/rheumatology/ker218,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/ker218.pdf,,National Licences: uzh,oxford101093rheumatologyker218
(NATIONALLICENCE)oxford-10.1093/rheumatology/keu530,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/keu530.pdf,2018-08-01,National Licences: uzh,oxford101093rheumatologykeu530
(NATIONALLICENCE)oxford-10.1093/rheumatology/ker016,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/ker016.pdf,,National Licences: unibas unige,oxford101093rheumatologyker016
(NATIONALLICENCE)oxford-10.1093/rheumatology/34.8.760,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/34-8-760.pdf,,National Licences: uzh,oxford101093rheumatology348760
(NATIONALLICENCE)oxford-10.1093/rheumatology/40.8.940,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/400940.pdf,,National Licences: unibe,oxford101093rheumatology408940
(NATIONALLICENCE)oxford-10.1086/507307,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/194-7-895.pdf,,National Licences: unige,oxford101086507307
(NATIONALLICENCE)oxford-10.1086/592171,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/198-9-1337.pdf,,National Licences: uzh,oxford101086592171
(NATIONALLICENCE)oxford-10.1086/314879,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/180-2-247.pdf,,National Licences: unibas,oxford101086314879
(NATIONALLICENCE)oxford-10.1093/bjps/axi140,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/phisci/axi140.pdf,,National Licences: unibe,oxford101093bjpsaxi140
(NATIONALLICENCE)oxford-10.1093/bmb/ldh035,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brimed/ldh035.pdf,,National Licences: unibe,oxford101093bmbldh035
(NATIONALLICENCE)oxford-10.1093/rheumatology/keq243,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/keq243.pdf,,National Licences: unibe,oxford101093rheumatologykeq243
(NATIONALLICENCE)oxford-10.1093/rheumatology/keh035,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/keh035.pdf,,National Licences: unil,oxford101093rheumatologykeh035
(NATIONALLICENCE)oxford-10.1093/rheumatology/30.1.2,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/30-1-2.pdf,,National Licences: unibe,oxford101093rheumatology3012
(NATIONALLICENCE)oxford-10.1093/rheumatology/31.8.531,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/31-8-531.pdf,,National Licences: unibe,oxford101093rheumatology318531
(NATIONALLICENCE)oxford-10.1093/rheumatology/24.3.242,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/24-3-242.pdf,,National Licences: unibe,oxford101093rheumatology243242
(NATIONALLICENCE)oxford-10.1093/rheumatology/keq701,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/keq701.pdf,,National Licences: unibas,oxford101093rheumatologykeq701
(NATIONALLICENCE)oxford-10.1093/rheumatology/ker034,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/ker034.pdf,,National Licences: uzh,oxford101093rheumatologyker034
(NATIONALLICENCE)oxford-10.1093/rheumatology/keu450,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/keu450.pdf,2018-07-01,National Licences: unibas uzh,oxford101093rheumatologykeu450
(NATIONALLICENCE)oxford-10.1093/rheumatology/ker388,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/ker388.pdf,,National Licences: unibas,oxford101093rheumatologyker388
(NATIONALLICENCE)oxford-10.1093/rheumatology/kev091.042,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/kev091.042.pdf,2018-04-01,National Licences: unibas,oxford101093rheumatologykev091042
(NATIONALLICENCE)oxford-10.1093/rheumatology/keq350,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/keq350.pdf,,National Licences: unibas unibe unil,oxford101093rheumatologykeq350
(NATIONALLICENCE)oxford-10.1093/rheumatology/39.10.1082,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/391082.pdf,,National Licences: unibe unige,oxford101093rheumatology39101082
(NATIONALLICENCE)oxford-10.1093/rheumatology/ken466,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/ken466.pdf,,National Licences: unige,oxford101093rheumatologyken466
(NATIONALLICENCE)oxford-10.1093/rheumatology/34.7.602,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/34-7-602.pdf,,National Licences: unibas unibe,oxford101093rheumatology347602
(NATIONALLICENCE)oxford-10.1093/rheumatology/ker490,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/ker490.pdf,,National Licences: uzh,oxford101093rheumatologyker490
(NATIONALLICENCE)oxford-10.1093/rheumatology/39.12.1434,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/391434.pdf,,National Licences: ethz,oxford101093rheumatology39121434
(NATIONALLICENCE)oxford-10.1093/rheumatology/37.6.643,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/9667618.pdf,,National Licences: uzh,oxford101093rheumatology376643
(NATIONALLICENCE)oxford-10.1093/rheumatology/38.5.407,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/10371277.pdf,,National Licences: unil,oxford101093rheumatology385407
(NATIONALLICENCE)oxford-10.1093/rheumatology/33.7.613,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/33-7-613.pdf,,National Licences: unibe,oxford101093rheumatology337613
(NATIONALLICENCE)oxford-10.1093/rheumatology/38.3.221,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/10325660.pdf,,National Licences: uzh,oxford101093rheumatology383221
(NATIONALLICENCE)oxford-10.1093/ijlit/ear002,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/inttec/ear002.pdf,,National Licences: unige,oxford101093ijlitear002
(NATIONALLICENCE)oxford-10.1093/rheumatology/keg449,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/keg449.pdf,,National Licences: unisg,oxford101093rheumatologykeg449
(NATIONALLICENCE)oxford-10.1093/rheumatology/kev067.003,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/kev067.003.pdf,2018-04-01,National Licences: unige,oxford101093rheumatologykev067003
(NATIONALLICENCE)oxford-10.1093/rheumatology/ket017,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/ket017.pdf,,National Licences: unibas,oxford101093rheumatologyket017
(NATIONALLICENCE)oxford-10.1093/rheumatology/keq321,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/brheum/keq321.pdf,,National Licences: unibas,oxford101093rheumatologykeq321
(NATIONALLICENCE)oxford-10.1093/carcin/bgs149,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/carcin/bgs149.pdf,,National Licences: unige,oxford101093carcinbgs149
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2006.10.015,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/31-1-65.pdf,,National Licences: epfl unil,oxford101016jejcts200610015
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2006.07.027,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/31-1-22.pdf,,National Licences: unil,oxford101016jejcts200607027
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2005.06.040,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/28-4-541.pdf,,National Licences: uzh,oxford101016jejcts200506040
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2006.01.052,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/29-5-779.pdf,,National Licences: unibas unil,oxford101016jejcts200601052
(NATIONALLICENCE)oxford-10.1016/S1010-7940(01)00714-X,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/20-1-159.pdf,,National Licences: unibe,oxford101016S101079400100714X
(NATIONALLICENCE)oxford-10.1093/ejcts/ezr180,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/ezr180.pdf,,National Licences: uzh,oxford101093ejctsezr180
(NATIONALLICENCE)oxford-10.1016/S1010-7940(00)00371-7,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/17-4-449.pdf,,National Licences: uzh,oxford101016S1010794000003717
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2005.09.014,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/28-6-838.pdf,,National Licences: unibe,oxford101016jejcts200509014
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2005.08.025,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/28-6-896.pdf,,National Licences: unil,oxford101016jejcts200508025
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2006.08.024,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/30-6-906.pdf,,National Licences: unil,oxford101016jejcts200608024
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2009.09.017,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/37-3-745.pdf,,National Licences: uzh,oxford101016jejcts200909017
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2009.08.027,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/37-3-566.pdf,,National Licences: uzh,oxford101016jejcts200908027
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2009.08.032,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/37-3-613.pdf,,National Licences: unil,oxford101016jejcts200908032
(NATIONALLICENCE)oxford-10.1093/ejcts/ezt579,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/ezt579.pdf,,National Licences: unil,oxford101093ejctsezt579
(NATIONALLICENCE)oxford-10.1093/ejcts/ezs458,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/ezs458.pdf,,National Licences: unil,oxford101093ejctsezs458
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2010.06.012,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/39-5-641.pdf,,National Licences: uzh,oxford101016jejcts201006012
(NATIONALLICENCE)oxford-10.1093/ejcts/ezt620,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/ezt620.pdf,2017-08-01,National Licences: unil,oxford101093ejctsezt620
(NATIONALLICENCE)oxford-10.1093/ejcts/ezt569,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/ezt569.pdf,2017-08-01,National Licences: unibe,oxford101093ejctsezt569
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2006.08.014,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/30-5-814.pdf,,National Licences: uzh,oxford101016jejcts200608014
(NATIONALLICENCE)oxford-10.1093/ejcts/ezr027,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/ezr027.pdf,,National Licences: unil,oxford101093ejctsezr027
(NATIONALLICENCE)oxford-10.1016/S1010-7940(97)00308-4,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/13-2-170.pdf,,National Licences: unil,oxford101016S1010794097003084
(NATIONALLICENCE)oxford-10.1093/ejcts/ezs471,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/ezs471.pdf,,National Licences: unil,oxford101093ejctsezs471
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2010.07.038,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/39-4-507.pdf,,National Licences: unil,oxford101016jejcts201007038
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2010.07.040,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/39-4-538.pdf,,National Licences: uzh,oxford101016jejcts201007040
(NATIONALLICENCE)oxford-10.1016/S1010-7940(02)00269-5,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/22-2-244.pdf,,National Licences: uzh,oxford101016S1010794002002695
(NATIONALLICENCE)oxford-10.1016/S1010-7940(02)00270-1,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/22-2-249.pdf,,National Licences: unil,oxford101016S1010794002002701
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2005.01.056,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/27-5-919.pdf,,National Licences: unil,oxford101016jejcts200501056
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2010.12.068,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/40-3-749.pdf,,National Licences: unibas unibe,oxford101016jejcts201012068
(NATIONALLICENCE)oxford-10.1093/intimm/dxh340,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/intimm/dxh340.pdf,,National Licences: unibas,oxford101093intimmdxh340
(NATIONALLICENCE)oxford-10.1093/intimm/11.3.453,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/intimm/0110453.pdf,,National Licences: unibas,oxford101093intimm113453
(NATIONALLICENCE)oxford-10.1093/intimm/dxp107,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/intimm/dxp107.pdf,,National Licences: ethz,oxford101093intimmdxp107
(NATIONALLICENCE)oxford-10.1093/intimm/10.3.305,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/intimm/9576618.pdf,,National Licences: unil,oxford101093intimm103305
(NATIONALLICENCE)oxford-10.1093/intimm/dxh249,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/intimm/dxh249.pdf,,National Licences: ethz unibe,oxford101093intimmdxh249
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2009.10.030,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/37-4-942.pdf,,National Licences: unige unil usi,oxford101016jejcts200910030
(NATIONALLICENCE)oxford-10.1016/S1010-7940(98)00047-5,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/13-4-442.pdf,,National Licences: uzh,oxford101016S1010794098000475
(NATIONALLICENCE)oxford-10.1016/S1010-7940(02)00355-X,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/22-3-368.pdf,,National Licences: unibe unige,oxford101016S101079400200355X
(NATIONALLICENCE)oxford-10.1093/ejcts/ezt106,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/ezt106.pdf,,National Licences: unige,oxford101093ejctsezt106
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2009.02.003,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/36-1-1.pdf,,National Licences: unil,oxford101016jejcts200902003
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2009.12.021,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/37-6-1285.pdf,,National Licences: unibe,oxford101016jejcts200912021
(NATIONALLICENCE)oxford-10.1093/ejcts/ezs235,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/ezs235.pdf,,National Licences: uzh,oxford101093ejctsezs235
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2008.08.019,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/35-1-96.pdf,,National Licences: unibe,oxford101016jejcts200808019
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2008.10.027,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/35-1-194a.pdf,,National Licences: unige,oxford101016jejcts200810027
(NATIONALLICENCE)oxford-10.1016/j.ejcts.2008.10.024,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/35-1-194b.pdf,,National Licences: unibe,oxford101016jejcts200810024
(NATIONALLICENCE)oxford-10.1016/S1010-7940(99)00022-6,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ejcts/15-4-475.pdf,,National Licences: uzh,oxford101016S1010794099000226
